sure what day will you be arriving,"nirrakkomanda li [ jkun hemm ]{""entity"":"" name""} kliem ta' ħalq ħafna . . . . . . . . . . ."
great what nights will you be staying,żgur li l-ġurnata tkun waslet
for how many people and when will you be staying,liema lejl se tkun qed toqgħod
okay what day would you like me to make the reservation for and for how many people,għal kemm-il persuna u meta tkun se toqgħod
what day would you like to start your stay,"i would recommend [ express by holiday inn cambridge from ]{""entity"":"" name""} what day should i book"
before i can book a room for you i need to know a few details what day would you arrive how many days would you stay how many people are staying,liema ġurnata tixtieq li tagħmel ir-riżerva għal u għal kemm-il persuna
id be happy to book that for you what day and time would you like that reservation for,x'ġurnata tixtieq tibda ż-żjara tiegħek
i sure can {name} is an {pricerange} mediterranean place in the {area} what day would you like your reservation,"qabel ma tkun tista' tniżżel kamra għalik għandek bżonn tkun taf ftit dettalji x'ġurnata tasal biex tasal kemm ġranet tibqa' ħajja, kemm hemm nies li qed jibqgħu."
when would you like to book this for,għandek tkun taf li għalik liema ġurnata u ħin tixtieq dik ir-riżerva għal
i can can you tell me the day time and number of people,meta tixtieq tirreġistra dan għal
ok i can do that for you i need number of people length of stay and day of arrival,i can you tell me the day time and number of people
i will need the day you plan on arriving,ok i can do that for you i need number of people length of stay and day of arrival
i would recommend {name} from what day should i book,i se jkollok bżonn il-ġurnata li tippjana hekk kif tasal
what dates would you like to stay,liema dati tixtieq tibqa'
yes when would you like me to book it for and how many people,iva meta tixtieqni nirrekordjaha għaliha u għal kemm nies
what day would you like to begin your stay and for how many guests,"iż żidiet [ huma ta' 1517 il triq li tgħaqqad il park ]{""entity"":"" address""} tan negozju meta tixtieq tibqa'"
no im sorry i am searching for a {stars} star {type} in the centre for 2 nights on saturday is that correct,liema ġurnata tixtieq tibda ż-żjara tiegħek u għal kemm-il darba
ok what day would you like that set for and how many people,x'inhu l-ġurnata li tixtieq dak li ġie stabbilit għalih u kemm hemm nies
ill be happy to help with that can you tell me the day time and how many people in your party,għandek tkun imħassba biex tgħin dak li tista' tgħidu l-ħin ta' kuljum u kemm-il persuna fil-partit tiegħek
id be happy to how many nights would you like to stay and ill need to know the day you would like to start your stay,għandek tkun taf kemm-il lejl tixtieq tibqa' u għandek tkun taf il-ġurnata li tixtieq tibda ż-żjara tiegħek
it doesnt sound sad at all can you tell me what time and day youd like the reservation for,tista' tgħidli x'ħin u ġurnata ħadt bħar-riżerva għal
excellent for how many would you like a reservation and at which preferred date and time,eċċellenti għal kemm tixtieq riservazzjoni u f'liema data u ħin ippreferuti
i would recommend {name} on the {area} how many people are in your group and when do you need the reservation for,x'ġurnata tixtieq li jkolli tniżżel il-vawċer
what day would you like me to book the hotel for,tista' tgħidli d-dati u kemm se jkollok bżonn kmamar
could you tell me the dates and how many rooms you will be needing,x'ġurnata tixtieq tiċċekkja
what day would you like to check in,"iva, kemm in-nies qed jibqgħu u liema ġranet tixtieq tibqa'"
yes i could how many people are staying and what days would you like to stay,il-mard għandu bżonn ta' aktar informazzjoni biex ir-riżerva ssir l-ewwel jum u l-ħin u għal kemm persuni
ill need some more information to make the reservation first what day and time and for how many people,"għandek [ ħafna meta ]{""entity"": ""type""} tixtieq tirreġistra [ l kamra għall ]{""entity"":"" area""} waqfa tiegħek u għat tul ta' żmien tiegħek"
are you booking for one person when is your arrival and how long is your stay please,int miġnuna waħda waqt il-wasla tiegħek u kemm għandek żmien biex toqgħod jekk jogħġbok
yes i can how many people will be with you on what day and at what time would you like your reservation,"iva, kemm se jkun hemm nies miegħek dakinhar u f'liema żmien tixtieq ir-riżerva tiegħek."
can you please confirm will you be departing on thursday or friday morning,"il pożizzjoni ta' [ wara tagħhom hija cb11lh ]{""entity"": ""postcode""} u jekk tixtieq riżerva ma tkunx taf id daqs u l ġurnata tal persuna li tkun qed tieħu ħsieb il persuna u ma tagħmilhiex għalik"
ah yes i have that right here its an {pricerange} thai restaurant in the {area} how many people would you like to reserve a table for and what daytime,"tista' [ tirrakkomanda li ]{""entity"":"" name""} l [ firxa tal ]{""entity"": ""area""} prezzijiet tkun teżisti f'data speċifika u numru ta' nies"
{name} is in {area} what time and date would you like your reservation,tista' jekk jogħġbok ikkonferma li se titlaq fuq thursday jew friday morning
ok what day would you like to make the reservation on,"i [ sure can ]{""entity"": ""name""}[ shiraz what ]{""entity"": ""food""} day would you like your reservation"
is there a specific day you are wanting to stay there,ok what day would you like to make the reservation on
for how many people and when were you planning your stay,hemm ġurnata speċifika li trid tibqa' hemm
i can try to see if we do can you provide when you want to stay and for how long,għal kemm-il persuna u meta kont qed tippjana s-soġġorn tiegħek
and what day and time would you like the reservation for,"iva l [ istandard ta' ]{""entity"": ""name""}[ l irqad ]{""entity"":"" area""} i tkun qed tħobb tikteb tabella għalik jekk tista' tgħidli l ħin ta' kuljum u n numru ta' nies"
yes i can if you let me know how many people the reservation will be for an date and time of the booking,i can try to see if we do can you provide when you want to stay and for how long
i would be more than elated to book it for you but i need some additional information like when and how many perhaps,u liema jum u ħin tixtieq ir-riżerva għal
may i recommend {name} it is located in the {area} and has a {pricerange} price range is there a specific date time and number of people,"iva, jekk tgħallimni naf kemm se tkun ir-riżerva għal data u ħin tar-riżerva."
okay is there a particular day and time that would work for you,i would be more than elated to book it for you but i need some additional information like when and how many perhaps
for how many people what night and how long,"[ il varjabilità tista' ]{""entity"": ""name""}[ tgħid x'ħin u ]{""entity"":"" area""} data tixtieq ir riżerva tiegħek"
perfect and what day will you be arriving,għalhekk hemm ġurnata u ħin partikolari li jaħdmu għalik
when would you like to check in,għal kemm-il persuna il-lejl u kemm ilha
i cannot book a reservation for you until i know what time and day your planning on going there,"[ l għadd ta' ]{""entity"": ""name""} nies li [ jaslu għall ]{""entity"": ""type""} ivvjaġġar u l għadd kbir ta' nies li jaslu għall ivvjaġġar"
can you tell me the day and time youd like to eat and how many people i should book the table for,il-perċezzjoni u x'jum se tasal
id be happy to do that what is your arrival date how many in your party and how many nights,meta tixtieq tiċċekkja
what day would you like,"l ebda m'għandu jiddaħħal għal 4 fiċ [ ċentru għal ]{""entity"": ""stars""} 2 iljieli fuq il laqx ta l għawm huwa dak il korrett"
the address is {address} what day and time would you like to book how many people,i cannot book a reservation for you until i know what time and day your planning on going there
certainly can you please tell me for what day you would like for me to make this reservation,"l ebda m'għandu jiddaħħal għal 4 fiċ [ ċentru għal ]{""entity"": ""stars""} 2 iljieli fuq il laqx ta l għawm huwa dak il korrett"
yes i can when would you like to begin your stay how many people will be staying how many days will you be staying,tista' tgħidli l-ġurnata u l-ħin li tixtieq tisma' u kemm għandek tikteb it-tabella għal
ok lets start with which day you would like to have this reservation,ikun konvenjenti li tagħmel dak li hu d-data tal-wasla tiegħek kemm fil-partit tiegħek u kemm-il lejl
ok how many are in your party what day will you arrive and how many nights will you be staying,X'ġurnata tixtieq
{name} is a {type} in the {area} in the {pricerange} price range with parking when are you arriving how many people,ċertament tista' jekk jogħġbok tgħid għal liema ġurnata tixtieq li tagħmel din ir-riżerva.
id be happy to what day and time would you like for your reservation,"iva, meta tixtieq tibda ż-żjara tiegħek kemm se jibqgħu nies kemm se jibqgħu ġranet."
from which day will you be needing the hotel,ok lets start with which day you would like to have this reservation
i would be happy to book a room please let me know your arrival day how many nights youre staying and the number of people who will be staying,għid kemm hemm fil-partit tiegħek x'ġurnata ser tasal u kemm-il lejl ser tkun qed toqgħod
i am sorry but that was not successful would you like to pick a different day or shorter stay,għandek tkun taf liema ġurnata u ħin tixtieq għar-riżerva tiegħek.
will you be needing the room for monday,from which day will you be needing the hotel
that would be the anatolia restaura {name} t the postcode is {postcode} phone 012 {phone} 3362372 how many are in your party and what day would you like the reservation,għandek tkun imħassba dwar il-ġurnata tal-wasla tiegħek kemm il-lejl għandek toqgħod u l-għadd ta' persuni li ser joqogħdu
id be happy to make your reservation what day and time would you like to make it for,jien kuntenti iżda li ma kellhiex suċċess tixtieq tħalli ġurnata differenti jew waqfa iqsar
{name} is located in the {area} of town what day and time can i make your reservations for,se jkollok bżonn il-kamra għall-konverżazzjoni
to clarify you wanted me to book a table on friday,ikun konvenjenti li tagħmel ir-riżerva tiegħek dak il-jum u l-ħin li tixtieq tagħmilha għal
okay i can help with that what day would you like to check in and how long will you be staying,biex nikkjarifika li nistaqsejtni biex nirrekordja tabella dwar il-friday
id be happy to can you tell me a date time and how many people in your party,tista' tgħin b'dak il-jum li tixtieq tiċċekkja fih u kemm għandek żmien biex toqgħod
yes the {name} is in the {area} i would be happy to book a table for you if you can tell me the day time and number of people,jien kuntenti li tista' tgħidli ħin ta' data u kemm-il persuna fil-partit tiegħek
what is your arrival day and number of days you wish to stay,"jien nirrakkomanda li l [ pipasha Bank ]{""entity"": ""name""} ikun jaf kemm hemm nies fil grupp tiegħek u meta jkollok bżonn ir riżerva għal"
how many people and what timeday are you looking at,x'inhu l-jum tal-wasla tiegħek u l-għadd ta' jiem li tixtieq tibqa'
sure what day and time would you like and how many people,kemm-il persuna u kemm-il darba qed tħares lejn
can you give me a day and time you wanna go and also the number of people,żgur li l-ġurnata u l-ħin jixtiequ u kemm hemm nies
sure when would you like to stay and for how long,tista' tagħtina ġurnata u ħin li tħobb immur u wkoll l-għadd ta' nies
ok how about the {name} to book a stay ill need to know the first day you want to stay how many days and how many guests,assigura meta tixtieq tibqa' u għal kemm żmien
sure thing what nights will you be staying,żgur li l-lejl se jibqa' għaddej
i can help you with that when would you like to make the reservation for,i can help you with that when would you like to make the reservation for
the addres is 1517 norman way coldhams business pa {address} k {postcode} when would you like to stay,liema jum u ħin tixtieq tirreġistra r-riżerva tiegħek
we have {choice} hotels {area} when would you like to book the rooms for and how long is your stay,kif tixtieq tmur?
what day and time would you like to book your reservation,i can help for how many days starting when
what day would you like to go,x'ġurnata se tkun qed tgħaddi
{name} looks like it will be perfect for you what day and time would you like to book the table for,liema ġurnata tixtieq li jkolli r-riżerva għaliha u għal kemm żmien in-nies għandhom jagħmluha
i can help for how many days starting when,liema ġurnata u ħin tixtieq ir-riżerva tiegħek
what day will you be dining,"iva għandek dak id dritthawnhekk għali kemm nies tixtieq [ tirriserva tabella ]{""entity"":"" area""} għal dak li għandu x'jaqsam ma' matul il ġurnata"
okay what day would you like me to book the reservation for and for how long how many people should i make it for,liema data u ħin tixtieq dik ir-riżerva
what day and time would you like your reservation,"l indirizz huwa [ ċ ċentru tal belt fit toroq ]{""entity"":"" address""} ta' kuljum u ż żmien li tixtieq tikteb kemm nies"
what date and time would you like that reservation,"il [ ġimgħa l ]{""entity"": ""name""}[ oħra l Ġimgħa l Ġimgħa ]{""entity"": ""area""} l Ġimgħa l Ġimgħa"
there are at {address} and it is a {type} i will need the dates you want to stay in order to book it please,x'ġurnata se tkun qed toqgħod
what day will you be staying,liema ġurnata tixtieq tibqa' kemm-il ġurnata
what day would you like to stay how many days,"[ dan ikun ]{""entity"":"" name""} l akbar għadd ta' [ persuni fil ]{""entity"":"" phone""} partit tiegħek u x'ġurnata tixtieq ir riżerva"
i can on which day would you like the reservation to begin,i can on which day would you like the reservation to begin
what time and date would you like the reservation for,liema ħin u data tixtieq ir-riżerva għal
what day would you like to book on and for how long,liema ġurnata tixtieq tirreġistra u għal kemm żmien
okay i will need to know the day how many nights youll be staying and how many people will be in your group,għandek bżonn tkun taf il-ġurnata kemm il-lejl se jibqa' u kemm se jkun hemm nies fil-grupp tiegħek.
alright which day would you like the reservation to be on,għaldaqstant tixtieq li r-riżerva tkun nhar il-Ħamis.
what day will you be staying there,x'ġurnata se tkun qed toqgħod hemm
you would like a second hotel for which night and location,tixtieq li jkun hemm it-tieni vaganza għal liema lejl u post
i recommend {name} great word of mouth what day and time do you want to dine how many will be going please,meta tibda ż-żjara tiegħek
when will you begin your stay,il-ġurnata tixtieq li jkollok tniżżel dak għat-tubi tal-ikel il-ġurnata l-oħra
what day would you like me to book that for monday tuesday another day,"[ meghna jidher ]{""entity"": ""name""} li jkun perfett għalik liema ġurnata u ħin tixtieq tirreġistra t tabella għal"
what day should the reservation be on,liema ġurnata għandha tkun ir-riżerva
"
","
"
intent (DONT TRANSLATE): utter_taxi-request-departure,intent (DONT TRANSLATE): utter_taxi-request-departure
yes what two places do you need to travel between,iva liema żewġ postijiet għandek bżonn tivvjaġġa bejn
where would you like to depart from,fejn tixtieq titbiegħed minn
sure i need to know destination and where you need picked up i also need the time and number of people,"żgur li għandek bżonn tkun taf id-destinazzjoni u fejn għandek bżonn tiftakar, għandek bżonn ukoll il-ħin u n-numru ta' nies"
i would love to help where would you be coming from or going,għandek tgħin fejn tkun ġejt jew għadha
you need a cab to get you to the restaurant before the booked time and where do you need cab to pick you up at,għandek bżonn ta' kaxxa biex tieħu ħsieb tiegħek qabel il-ħin reġistrat u fejn għandek bżonn ta' kaxxa biex tieħu ħsieb tiegħek f'
id be happy to help with your request first ill need to know where youre departing from and what time youll need picked up,ikun konvenjenti li tgħin fit-talba tiegħek l-ewwel għandek bżonn tkun taf fejn għandek titbiegħed u liema żmien għandek bżonn tqum.
what will be your depature site,x'inhu s-sit ta' tbattil tiegħek
sure when do you want to leave,assigura meta tixtieq tħalli
in order to book the taxi i will need the location of your hotel,sabiex ikun jista' jitniżżel l-taxi i se jkollu bżonn il-post tal-lukanda tiegħek
where are you departing from what is your destination,fejn toħroġ minn dak li tkun id-destinazzjoni tiegħek
i would need more info to book your taxi like destination and departure,i would need more info to book your taxi like destination and departure
i would be happy to help with that which is your departure site and what time would you like the car,jien ħerqan li ngħin lil dak li huwa s-sit tat-tluq tiegħek u liema żmien tixtieq il-karozza
will you be leaving from the guesthouse and need a taxi for 4,ser titħalla mill-kamra u ser ikollok bżonn ta' taxi għal 4
where are you leaving from and going to and what time are you wanting to go,fejn int qed tħalli u tmur u liema żmien tixtieq tmur
okay and where do you want to be picked up from and what is your destination,il-Ġermanja u fejn tixtieq tiżdied u x'inhi d-destinazzjoni tiegħek
okay where are you departing from,fejn qed titlaq minn
absolutely where will the taxi be picking you up from today,il-Ġimgħa l-oħra l-Ġimgħa d-dieħla
what is your departure site,x'inhu s-sit tat-tluq tiegħek
i can help with that when would you like to either leave or arrive and do you want the taxi from the college to the hotel or the other way around,i can help with that when would you like to either leave or arrive and do you want the taxi from the college to the hotel or the other way around
from nusha to taj tandoori,minn nusha għal taj
ok i need a little bit more information where will your taxi be departing from,ok i need a few bit more information where will your taxi be departing from
from where and going to where,from where and going to where
i can would you like to take a taxi and from where,i can you like to take a taxi and from where
where will you be departing from and what is your destination,fejn ser titbiegħed u x'inhi d-destinazzjoni tiegħek
i would be happy to book a taxi for you will your pickup point be the county folk museum,i tkun taf li tniżżel fil-kotba għalik li l-punt ta' pickup tiegħek ikun il-każinò tal-kontea
to clarify you want a taxi from the scudamores punting co to the bedouin leaving the scudamores by 24:00,biex tikkjarifika li trid taxi mill-iskorfinaturi li jikkastigaw l-għaqda tal-laħam sal-laħam tal-laħam tal-laħam tal-laħam tal-laħam tal-laħam tal-laħam tal-laħam tal-laħam tal-laħam tal-laħam tal-laħam tal-laħam tal-laħam tal-laħam tal-laħam tal-laħam
would you be departing from the restaurant or the hotel and when would you like to leave,tkun qed titbiegħed mill-ġugarelli jew mill-vawċer u meta tixtieq tħalli
ok i am happy to help you i need the time of traveling the departure site and the arrival location,għandek tgħin li għandek bżonn il-ħin tal-ivvjaġġar fuq is-sit tat-tluq u l-post tal-wasla
i can help with that what is your departure site destination and the time you need it,i can help with that what is your departure site destination and the time you need it
where would you like the taxi to pick you up,fejn tixtieq li l-taxi toħroġ' il fuq
where did you wan to leave from and go to,fejn għandek il-ħsieb li titlaq minn u tmur
will you be departing from your hotel,ser titbiegħed mill-vawċer tiegħek
where will you leave from,fejn se titlaq minn
so you need a taxi between vue cinema and la raza,għalhekk għandek bżonn ta' taxi bejn iċ-ċinema u l-la raza
okay what is your departure site,x'inhu s-sit tat-tluq tiegħek
i would be happy to help with your request did you mean the cambridge punter where will you be departing from,għandek tkun taf li tgħin fit-talba tiegħek għaliex għandek tfisser il-punter ta' l-għeluq fejn ser titbiegħed minn
i would be happy to help with your request first ill need to know where youll need picked up from,jien ħerqan li ngħin bit-talba tiegħek l-ewwel għandek bżonn tkun taf fejn għandek bżonn tirrispondi minn
before i can book the taxi i need to know what hotel you are staying at so the driver knows where to pick you up,before i can book the taxi i need to know what hotel you are staying at so the driverknows where to pick you up
what time do you need the taxi,X'ħin għandek bżonn l-taxi
from where will you be picked up,minn fejn ser tiġi mtella'
sure what is your departure site,x'inhu s-sit tat-tluq tiegħek
sure where is your departure site,assigura l-post tat-tluq tiegħek
id be happy to help where are you coming from,għandek tgħin fejn ġejt minn
im happy to book you a taxi where will you be departing from,tista' tniżżel fil-kotba tiegħek taxi fejn ser titbiegħed minn
i can book a taxi for you no problem i will just need to know when and where you would like to be picked up,i can book a taxi for you no problem i will just need to know when and where you would like to be particulier up
ok what is your departure site,x'inhu s-sit tat-tluq tiegħek
i will need to know where you need to be picked up,għandek bżonn tkun taf fejn għandek bżonn tiżdied
i would be happy to help you with that i will need to know where you are departing from and what time youd like picked up,jien ħerqan li ngħinlek b'dak il-mod li jkollok bżonn tkun taf fejn titbiegħed u x'ħin tħobb tibda tieħu
im having trouble setting up the taxi are you leaving from nusha,im having trouble setting up the taxi are you leaving from nusha
okay from where to where,minn fejn toqgħod
okay not problem would you like to travel by train or taxi where are you departing from,jekk tixtieq tivvjaġġa bil-ferrovija jew l-taxi fejn titlaq minn
where are you departing from,fejn qed titbiegħed
im sorry it seems like your destination and departure site are the same could you clarify where youd like to go and where youd like to be picked up from,"l-istess jidher bħas-sit tad-destinazzjoni u tat-tluq tiegħek, l-istess jista' jikkjarifika fejn tixtieq tmur u fejn tixtieq titla' minn"
from were does it pick you andto where are you going,from were does it pick you andto where are you going
"
","
"
intent (DONT TRANSLATE): utter_taxi-request-leaveat,intent (DONT TRANSLATE): utter_taxi-request-leaveat
sure when would you like to leave the burger kitchen,żgur li meta tixtieq tħalli l-knisja tal-knisja
i can do that what time would you like that done,i can do that what time would you like that done
what time would you like to leave the junction,liema żmien tixtieq tħalli l-ġunzjoni
yes what time would you like to leave from yu garden,iva x'ħin tixtieq titlaq mill-ġugarelli
sure when do you want to leave,assigura meta tixtieq tħalli
what time will you need the taxi to be there by,x'ħin se jkollok bżonn l-taxi biex tkun hemm
i can certainly book that for you what time would you like to be picked up,ċertament nista' nirrekordja li għalik liema żmien tixtieq tiżdied
what time would you like the taxi to pick you up from dojo noodle bar,liema ħin tixtieq li l-taxi toħroġ' il fuq mill-bar tal-dojoċilju.
what time would you like to leave the college i can book you a taxi to take you to the restaurant if youd like,liema żmien tixtieq tħalli l-kulleġġ i tista' tniżżel miegħek taxi biex tieħu ħsieb tiegħek jekk tixtieq
i can help you with that when would you like to leave the hotel,i can help you with that when would you like to leave the hotel
certainly what time would you like the taxi to meet you at the restaurant,ċertament x'ħin tixtieq li l-taxi tiltaqa' miegħek waqt il-Ġimgħa
when will you be leaving,meta tkun se tħalli
what time will you be wanting to be picked up,x'ħin se tkun trid tiżdied
what time do you want to leave,X'ħin tixtieq tħalli l-vapur
sure what time would you like to be picked up,żgur li x'ħin tixtieq tiżdied
what time would you like to be picked up,x'ħin tixtieq tiżdied
ok when do you want to travel,ok meta tixtieq tivvjaġġa
what time would you like that taxi to pick you up,dak iż-żmien tixtieq li l-taxi ma tibqax tgħodd
what time would you like that taxi,dak iż-żmien tixtieq li l-taxi
what time do you need to book a taxi for,liema ħin għandek bżonn tirreġistra taxi għal
ok what time do you want to leave,x'ħin trid tħalli l-vapur
okay what time will you be leaving,x'ħin se tħalli l-vapur
i can help you with that when do you need to leave,i can help you with that when do you need to leave
sure and what time do you prefer,assigura u liema ħin tippreferi
ok what time do you want to leave by,għid x'ħin tixtieq titlaq minn
i can take care of that do you have a time you would like to leave i imagine you would like to arrive on time for your reservation,jista' tieħu ħsieb li għandek ħin li tixtieq tħalli ħaddieħor tixtieq tasal fil-ħin għar-riżerva tiegħek.
what time would you like to leave,x'ħin tixtieq tħalli
yes i can do that what time would you like to leave,"iva, x'ħin tixtieq tħalli"
what day and time would you like to book a taxi for,liema jum u ħin tixtieq tirreġistra taxi għal
what time would you like taxi to pick you up from the church,x'ħin tixtieq li l-taxi toħroġ mill-knisja
"
","
"
intent (DONT TRANSLATE): action_taxi-inform,intent (DONT TRANSLATE): action_taxi-inform
temp action message,"messaġġ ta"" azzjoni temp"
"
","
"
intent (DONT TRANSLATE): action_hotel-recommend,intent (DONT TRANSLATE): action_hotel-recommend
temp action message,"messaġġ ta"" azzjoni temp"
"
","
"
intent (DONT TRANSLATE): action_restaurant-recommend,intent (DONT TRANSLATE): action_restaurant-recommend
temp action message,"messaġġ ta"" azzjoni temp"
"
","
"
intent (DONT TRANSLATE): utter_booking-request-booktime,intent (DONT TRANSLATE): utter_booking-request-booktime
do you have a time preference,għandek preferenza ta' żmien
what time would you like the reservation for,liema żmien tixtieq ir-riżerva għal
what time shall we make that booking for,dak il-ħin għandna nagħmlu dak il-ħin għal
i can certainly help you with that what time would you like the reservation,i can certainly help you with that what time would you like the reservation
what time exactly would you like to dine,x'ħin tixtieq tiftakar
"
","
"
intent (DONT TRANSLATE): utter_restaurant-request-area,intent (DONT TRANSLATE): utter_restaurant-request-area
what side of town and what price point,"liema naħa tal-belt u liema punt ta"" prezz"
there absolutely are to narrow down the locations which area would you like and at what price range,there absolutely are to narrow down the locations which area would you like and at what price range
in what area of town do you prefer it to be,in what area of town do you prefer it to be
do you have a certain cuisine or area in mind,għandek ċertu riċetta jew żona f'moħħek
are you sure i can find other options in other parts of town,are you sure i can find other options in other parts of town
i sure can do you have a specific area and type of food you are looking for,i sure can do you have a specific area and type of food you are looking for
sure is there any part of town that youd like to look for food in,żgur li hemm kwalunkwe parti tal-belt li tixtieq tħares lejn l-ikel fi
any particular area you have in mind,kull qasam partikolari li għandek f'moħħok
do you have any restaurant name in mind choice of food and location price range so we narrow down our search for you,għandek kwalunkwe isem kunfidenti fid-dawl tal-għażla tal-ikel u l-firxa tal-prezzijiet tal-post sabiex innaqqsu t-tiftix tagħna għalik
no im sorry would you like to try a different area or price range,l-ebda intrapriża ma tixtieq tipprova żona jew firxa ta' prezzijiet differenti
i am able to do you have an area price range or food type youd like to try,i amable to do you have an area price range or food type youd like to try
i have the list up i want to make sure i didnt forget an area preference first do you have one,għandek il-lista biex tiżgura li jkollok preferenza ta' żona l-ewwel għandek waħda
what area are you wanting to be in,liema żona trid tkun f'
do you have any food type price range and location preferences,do you have any food type price range and location preferences
is there an area or cuisine you prefer,hemm żona jew għandek preferenza għalik
in what area,f'liema qasam
what area of town would you like to eat in,liema żona tal-belt tixtieq li tmur fi
yes could you tell me what type of food you would like and the part of town you prefer,iva tista' tgħidli x'tip ta' ikel tixtieq u l-parti tal-belt li tippreferi
what area do you want the restaurant to be in,liema żona tixtieq li l-ġugarelli jkunu fi
do you have a preference as to what area of town you dine in,għandek preferenza fir-rigward ta' liema żona ta' belt għandek ħafna
what area would you like,liema żona tixtieq
would you like the restaurant in the east as well were you looking for any price range of style of cuisine,tista' tixtieq li l-Ġerusalemm fil-Lvant ukoll kienu qed ifittxu kwalunkwe medda ta' prezzijiet ta' stil ta' Ġugarelli
would you like the restaurant in a specific place,tixtieq li l-ġugarelli f'post speċifiku
what area of town are you interested in dining at,liema żona tal-belt għandek interess li tgħaddi minn fuq is-sit
there are alot of restaurants that fit your needs what area would you like it in,jeżistu allegazzjonijiet ta' ristoranti li jissodisfaw il-ħtiġijiet tiegħek liema qasam jixtieq li jsir
"
","
"
intent (DONT TRANSLATE): utter_restaurant-request-food,intent (DONT TRANSLATE): utter_restaurant-request-food
sure you have a cuisine preference,żgur li għandek preferenza ta' suwiċidju
im not sure i understand your request could you be a little more specific,im not sure i understand your request could you be a few more specific
is there any specific type of food you are wanting,is there any specific type of food you are wanting
i can definitely do that did you have a type of food or a price range in mind,jista' forsi jagħmel dak li għandek tip ta' ikel jew firxa ta' prezzijiet f'moħħek
what type of food would you like,liema tip ta' ikel tixtieq
can i help you find a different type of food,can i help you find a different type of food
i sure will help with that what is your prefered type of food,i sure will help with that what is your prefered type of food
do you prefer a particular type of food or are you looking at a specific price range,do you prefer a particular type of food or are you looking at a specific price range
what type of food and price range would you be interested in,liema tip ta' ikel u firxa ta' prezzijiet tkun interessat / a
do you have any specific type of food you would like,għandek xi tip ta' ikel speċifiku li tixtieq.
what kind of cuisine are you looking for,x'tip ta' ħsieb qed tfittex għalih
what kind of food do you like,x'tip ta' ikel tixtieq
okay and what type of food would you like to eat,x'tip ta' ikel tixtieq tieħu?
any type of food you would like,kwalunkwe tip ta' ikel li tixtieq
there are a lot of possibilities what type of food are you suddenly hungry for,hemm ħafna possibbiltajiet dwar liema tip ta' ikel qiegħed jiġi kkunsidrat bħala kaċċatur għall-
what is your favorite kind of cuisine,x'inhu t-tip ta' żraben tiegħek
definitely what type of cuisine and price range are you looking for,tispjega x'tip ta' ċelebrazzjoni u l-firxa ta' prezzijiet qed tfittex għaliha
what type of food are you looking for and what price range,liema tip ta' ikel qed tfittex u liema medda ta' prezzijiet
sure what type of food are you hoping for,assigura liema tip ta' ikel għandek
sure what kind of food do you like,assigura liema tip ta' ikel tixtieq
do you have any food preferences,għandek xi preferenzi tal-ikel
sure thing what kind of food do you want,x'tip ta' ikel tixtieq tieħu
glad to hear youre coming for a visit what type of food do you like i can help you find a great one,għandek tgħin biex tisma' lilek innifsek għal żjara liema tip ta' ikel tixtieq tgħin biex issib wieħed kbir
were you looking for a specific type of food,kont qed tfittex għal tip speċifiku ta' ikel
what type of restaurant and price range are you looking for,liema tip ta' ħsejjes u firxa ta' prezzijiet qed tfittex għalihom
sure do you have any kind of food preference,żgur li għandek kwalunkwe tip ta' preferenza ta' ikel
can i ask what type of food you are looking for,nistaqsi x'tip ta' ikel qed tfittex għalih
is there a particular cuisine you are looking for,hemm ċerta informazzjoni partikolari li qed tfittex
is there a specific type of cuisine that you would prefer,hemm tip speċifiku ta' ħsibijiet li tippreferi
i can help you with that as well do you have a specific food preference you are looking for,i can help you with that as well do you have a specific food preference you are looking for
okay what kind of cuisine would you like to eat,liema tip ta' ħassieb tixtieq tisma'
sure i can help you with that what type of cuisine are you looking for,assigura li nista' ngħinlek b'dak it-tip ta' konverżazzjoni li tħares għalih
what type of food would you like to eat,liema tip ta' ikel tixtieq tieħu
sure i can help you with that are you in the mood for a certain type of food,sure i can help you with that are you in the mood for a certain type of food
okay would you like to eat italian indian mexican or chinese food,kif tixtieq tuża l-ikel tal-chinese?
"
","
"
intent (DONT TRANSLATE): utter_hotel-nooffer,intent (DONT TRANSLATE): utter_hotel-nooffer
i dont have anything with that criteria can we try a different area,i dont have anything with that criteria can we try a different area
unfortunately there is no {type} in the {pricerange} area,"sfortunatament m'hemm l ebda [ mħażen li ]{""entity"": ""type""} jidħlu f'dik id deskrizzjoni"
i was not able to find any {type} matching that requirement is there something else you would like to try,"jien miżżewweġ iżda m'għandekx xi ħaġa [ li tixtieq ]{""entity"": ""type""} tibdel il post jew it tip ta' akkomodazzjonijiet"
unfortunately i dont show any {pricerange} hotels that have {stars} 3star rating can i look in a different price range or star rating for you,"jien miżżewweġ iżda m'għandekx xi ħaġa [ li tixtieq ]{""entity"": ""type""} tibdel il post jew it tip ta' akkomodazzjonijiet"
im sorry but there are no {pricerange} 0star {type} in the area can i help you find something else,"sfortunatament m'hemm [ l ebda ]{""entity"": ""type""} żona baxxa"
im afraid we dont have any {type} in that price range can i offer you something else instead,"tista' [ tgħin biex issib ]{""entity"": ""stars""} xi ħaġa oħra"
sorry there are no {type} type {pricerange} places with free parking perhaps youd prefer a different type or price range,b'xorti ħażina nistgħu insibu xi ħaġa li taqbel mat-talba tiegħek għandna nħarsu lejn xi ħaġa li tkun ħaġa iktar għolja
