"- yes i need a taxi to take me from the church to the restaurant at [21:30]{""entity"": ""leaveat""}","- iva għandek bżonn ta' taxi biex nieħuni mill knisja għall Ħadd fil Ħadd fil [ Ħadd ]{""entity"": ""leaveat""}"
- could you book that taxi for me please and thats the car make and contact number right,- could you book that taxi for me please and thats the car make and contact number right
"- i also want to book a taxi from the museum to the restaurant i want to by [15:45]{""entity"":"" arriveby""}","- nixtieq ukoll nirrekordja l taxi mill Knisja għall Knisja li jrid sal [ 15 ta' ]{""entity"":"" arriveby""} Settembru"
- ok great thank you i also need to book a taxi to get back and forth,- għandek bżonn ukoll tirreġistra taxi biex terġa' tieħu postha
"- ill be leaving the theatre at [14:45]{""entity"": ""leaveat""} and going to the guesthouse","- ikun qed iħalli l persuna maħtufa [ f'14 il ġimgħa u jmur ]{""entity"": ""leaveat""} lejn il kamra"
"- lets go with the [alexander bed and breakfast]{""entity"":"" name""}","- l artijiet imorru mal [ qiegħ tas saqajn u l ħwejjeġ ]{""entity"":"" name""}"
- can you schedule me a taxi to take me there,- can you schedule me a taxi to take me there
"- i also need to arrange for a taxi to leave from the hotel and get to [cambridge punter]{""entity"":"" destination""}","- jeħtieġ ukoll li jkun hemm arranġament għal taxi biex jitlaq mill lukanda u biex jasal sal [ punter tal pont ]{""entity"":"" destination""}"
"- i want to leave the hotel by [11:15]{""entity"":"" leaveat""}","- nixtieq inħalli l lukanda sal [ 11 ta' Settembru ]{""entity"":"" leaveat""}"
- yes i will need to book a taxi to transport me to the attraction,- iva se jkolli bżonn nirrekordja taxi biex nittrasportah lejn l-attrazzjoni
"- i want to leave the attraction by [02:45]{""entity"":"" leaveat""}","- nixtieq inħalli l attrazzjoni sal [ 02 ta' Settembru ]{""entity"":"" leaveat""}"
"- i also want to get a taxi from the hotel to the nightclub i want to leave by [18:30]{""entity"":"" leaveat""} could you help me with that","- nixtieq inħalli l attrazzjoni sal [ 02 ta' Settembru ]{""entity"":"" leaveat""}"
"- yeah i also need a taxi to go between the theatre and the hotel i want to leave the theatre by [10:15]{""entity"": ""leaveat""}","- nixtieq inħalli l attrazzjoni sal [ 02 ta' Settembru ]{""entity"":"" leaveat""}"
- awesome thats all i need,- ħaġa li għandha bżonn
"- i will need a taxi to take me from the museum to the hotel i am planning on leaving the museum at [11:15]{""entity"":"" leaveat""}","- i se jkolli bżonn ta' taxi biex nieħu miegħi mill KXK sal KXK i qed nippjana meta nħalli l KXK fil [ 11 ta' ]{""entity"":"" leaveat""} Settembru ."
"- i would like to leave the college by [24:30]{""entity"": ""leaveat""} and can i also have the contact number and car type","- nixtieq inħalli l kulleġġ sal [ 24 ta' Settembru30 u jista' jkollu wkoll in numru ]{""entity"": ""leaveat""} ta' kuntatt u t tip ta' karozza"
- id also like a taxi between the places if possible,- id tixtieq ukoll taxi bejn il-postijiet jekk ikun possibbli
"- i need to go from the college to the hotel and i want to leave the college by [20:45]{""entity"":"" leaveat""} please","- għandek tmur mill kulleġġ għall kuntrarju u tixtieq tħalli l kulleġġ sal 20 ta' Settembru [ jekk jogħġbok ]{""entity"":"" leaveat""}"
"- id also like to book a taxi to go between the two id like to leave [byard art]{""entity"": ""departure""} by [21:30]{""entity"":"" leaveat""}","- l Ewropa għandha bżonn ta' [ iktar ċittadinanza u ta' iktar ċittadinanza . ]{""entity"": ""departure""}"
- im sorry i dont want a second hotel i need a taxi between the b b and the restaurant that arrives to the restaurant by the booked time,- l-Istati Membri għandhom ikunu jistgħu jiddeċiedu huma stess jekk għandhomx jissodisfaw ir-rekwiżiti tal-linji gwida u tal-linji gwida.
- yes i also need a taxi to go from the restaurant to the hotel,- iva għandek bżonn ukoll taxi biex tmur mill-Knisja għall-Knisja
"- i need to book a taxi to get me to the restaurant by [21:30]{""entity"":"" arriveby""}","- għandek bżonn nippreżenta taxi biex nirringrazzja liċ ċittadini tiegħi [ . ]{""entity"":"" arriveby""}"
"- no id like to leave the restaurant by [21:30]{""entity"":"" leaveat""} i need the taxi to take me to the [hotel]{""entity"":"" type""}","- l ebda ħaġa ma tixtieq tħalli l Ħelsinki mill [ Ħelsinki ]{""entity"":"" type""}"
"- is [14:00]{""entity"": ""booktime""} available i also want to take a taxi to get there can you give me a car type and their number","- huwa [ disponibbli għalija li ]{""entity"": ""booktime""} nixtieq ukoll nieħu taxi biex nifhem li tista' tagħtini tip ta' karozza u n numru tagħhom ."
"- ill be leaving from the [warkworth house]{""entity"": ""departure""} to the curry garden for my reservation","- il ġugarelli għar riżervazzjoni tiegħi [ ma jitħallewx jitilqu ]{""entity"": ""departure""} mill kamra tal ġugarelli għall ġugarelli"
"- great i would also need a taxi to commute from [pizza hut]{""entity"": ""departure""} to the hotel","- l akbar i jkollha bżonn ukoll taxi biex tivvjaġġa mill [ ġimgħa l ]{""entity"": ""departure""} oħra għall kuntrarju"
"- i actually need to have the taxi pick me up from the hotel to get to the restaurant i want to leave the hotel by [07:15]{""entity"":"" leaveat""} please","- jekk jogħġbok , irid ikollok l taxi pick me up mill lukanda biex tieħu l kworum i trid tħalli l lukanda sal [ 07 . ]{""entity"":"" leaveat""}"
- can i get a taxi to take me from the restaurant to the hotel,- Kapaċinifhem li nieħu miegħi mill-Knisja sal-Knisja
"- i am wanting to leave the restaurant by [11:45]{""entity"":"" leaveat""} once the taxi is booked can i have the contact number and car type","- jien irrid inħalli s silġ sal 11: 00 [ ladarba l taxi jitniżżel fil ]{""entity"":"" leaveat""} kotba jista' jkollu n numru ta' kuntatt u t tip ta' karozza"
"- id like to book a taxi at [16:15]{""entity"": ""leaveat""} from [riverside brasserie]{""entity"": ""departure""} to [sleeperz hotel]{""entity"":"" destination""} ill also need the contact number and car type for that","- jixtieq jirreġistra taxi f [ 16 il metru jeħtieġ ]{""entity"": ""leaveat""} ukoll in numru ta kuntatt u t tip ta karozza għal dak"
"- i need the taxi at [16:15]{""entity"": ""leaveat""} leaving the restaurant","- i għandek bżonn l taxi fis [ 16 ta' Settembru biex tħalli l ]{""entity"": ""leaveat""} ġugarelli"
"- thanks id like to get a taxi as well leaving the restaurant by [08:15]{""entity"":"" leaveat""} can i get the contact number and the car type for that please","- permezz tiegħek tixtieq li jkollok taxi kif ukoll tħalli s silġ sal [ 08 ta' Settembru tista' tiġbed ]{""entity"":"" leaveat""} in numru ta' kuntatt u t tip ta' karozza għal dak jekk jogħġbok"
"- ill be going from the restaurant we talked about pizza hut city [centre]{""entity"":"" area""} to the hotel you booked for me the [ashley]{""entity"":"" destination""}","- l Ewropa għandha bżonn ta' rispett għad [ drittijietfundamentali ]{""entity"":"" destination""}"
- ill need a taxi to get me from the hotel to the restaurant,- il-Ġermanja għandha bżonn ta' taxi biex tieħu l-Ġermanja
"- i need the tax to get me to the restaurant by [18:45]{""entity"": ""booktime""} so that i can make our booked time","- għandi bżonn it taxxa biex nirċeviha sa 18 il sena [ sabiex inkun nista' nagħmel il ]{""entity"": ""booktime""} ħin imniżżel fil kotba tagħna"
- ill also need a taxi from the hotel to the restaurant,"- barra minn hekk, il-marda għandha bżonn ta' taxi mill-kuntentizza għall-kuntentizza."
"- yes i would like a reserve a taxi to commute between the [allenbell]{""entity"": ""departure""} and [royal spice]{""entity"":"" destination""} i really want to be on time for our dinner reservation","- iva jixtieq li jkun hemm żjara ta' riżerva għall ivvjaġġar bejn il [ Ġenerazzjoni tal Ġenerazzjoni tal Ġenerazzjoni tal ]{""entity"": ""departure""} Ġenerazzjoni tal Ġenerazzjoni tal Ġenerazzjoni tal Ġenerazzjoni tal Ġenerazzjoni ."
"- id like the arrival time to be [12:45]{""entity"":"" arriveby""} please","- jixtieq li l ħin tal wasla jkun [ 12 il siegħa jekk jogħġbok ]{""entity"":"" arriveby""}"
"- im going to need a taxi as well from the hotel to the restaurant that arrives at [16:45]{""entity"":"" booktime""} could i get the contact number and car type for that","- se jkollhom bżonn ta' taxi kif ukoll mill kuntentizza għall kuntentizza li tasal [ 16 il ]{""entity"":"" booktime""} kuntratt jistgħu jiksbu n numru ta' kuntatt u t tip ta' karozza għal dak il kuntratt ."
- yes i would like to book a taxi to commute between the two places,- iva nixtieq inniżżel taxi biex nivvjaġġa bejn iż-żewġ postijiet
"- i would like to be picked up at the restaurant by [16:30]{""entity"":"" leaveat""}","- nixtieq inqum fuq saqajk mill [ ġdid ]{""entity"":"" leaveat""}"
- im sorry but i will be dining at the eraina restaurant can you have the same taxi pick me up there instead,"- l-istess jista' jkollok l-istess"" taxi pick me up""."
- what time would you like to depart,- x'ħin tixtieq titlaq
"- can you also find me a train i need it departing from [bishops stortford]{""entity"":"" departure""}","- tista' wkoll issibni ferrovija li għandek bżonnha u titbiegħed minn persuni li jkollhom il [ biċċa xogħol fil biċċa l kbira ]{""entity"":"" departure""}"
"- thank you now i need to arrange a taxi to take me from [funky fun house]{""entity"": ""departure""} to dinner at [saint johns]{""entity"":"" destination""}","- issa għandek bżonn tħejji taxi biex tieħu miegħi [ minn dar ]{""entity"": ""departure""} b'saħħitha"
- no i was just curious i am also looking for a taxi between those two places,- l-ebda ħaġa ma kienet ħaġa ta' min iħares lejha għal taxi bejn dawn iż-żewġ postijiet.
"- i would like to go from the [dojo noodle bar]{""entity"": ""departure""} to [magdalene college]{""entity"":"" destination""} i want to leave the restaurant by [12:15]{""entity"":"" leaveat""}","- nixtieq [ ngħaddi mill bar tad ]{""entity"": ""departure""}[ dojole ]{""entity"":"" leaveat""}"
- i also need a taxi to commute between the hotel and the museum,- jeħtieġ ukoll taxi biex jivvjaġġa bejn il-lukanda u l-Ħonduras
- i just want to make sure we arrive by the reservation time to the restaurant,- nixtieq biss niżguraw li naslu sal-ħin tar-riżervazzjoni għas-silenzju
"- yes i need a taxi from the pool to the restaurant i would like to leave the pool place at [10:00]{""entity"": ""leaveat""}","- i għandek bżonn iva mill pool għall iva , i tixtieq tħalli l post tal pool fl iva [ . ]{""entity"": ""leaveat""}"
- i also need a taxi to go between them and need it to arrive at the restaurant by the booked time,- għandna bżonn ukoll taxi biex noqogħdu magħhom u għandna bżonn li naslu sal-ħin tal-kotba.
"- yes i will also need to book a taxi to leave the restaurant by [22:15]{""entity"":"" leaveat""}","- iva se jkollha bżonn ukoll tirreġistra taxi biex tħalli s silġ sal [ 22 ta' Settembru ]{""entity"":"" leaveat""}"
"- to the [regency gallery]{""entity"":"" destination""} please","- lill [ qarrej tal każistika jekk ]{""entity"":"" destination""} jogħġbok"
"- yes i need a taxi to get from the [fun house]{""entity"": ""departure""} to the restaurant by the reservation time please","- iva għandek bżonn ta taxi biex tieħu mill [ fun house għas ]{""entity"": ""departure""} silġ sal ħin tar riżerva jekk jogħġbok"
- umthat should be everything,- għandha tkun kull ħaġa
"- yes and i would also need a taxi to leave by [1:00]{""entity"":"" leaveat""}","- iva u jkollha bżonn ukoll taxi biex titħalla b'1 [ triljun . ]{""entity"":"" leaveat""}"
- i need the taxi to pick me up at the theatre but i suppose we should figure out exactly which theatre that is you mentioned one in the centre,- għandek bżonn l-taxi biex tiċċelebra' l fuq fil-ġenb iżda għandek tiċċelebra b'mod preċiż liema ġenb jissemma wieħed fiċ-ċentru.
"- how about [cambridge arts]{""entity"":"" name""}","- kif gћandek tuża [ l ikel ]{""entity"":"" name""}"
"- i would be going from cambridge arts to [panahar]{""entity"":"" destination""} leaving by 1:00 can you please provide the postcode and phone number of cambridge arts as well","- jista' jkun li tmur mill [ 1 ta' Settembru sal 1 ta' ]{""entity"":"" destination""} Settembru jipprovdi l kodiċi postali u n numru tat telefon ta' l ivvjaġġar ta' l ivvjaġġar ukoll ."
- great i just need the taxi and i will be all set,- i just need the taxi and i will be all set
- yes i need a taxi between cinema and restaurant what do you recommend,- iva għandek bżonn ta' taxi bejn iċ-ċinema u l-konverżazzjoni ta' dak li tirrakkomanda
"- yes that would be great i need to make it to the restaurant by [11:15]{""entity"":"" booktime""}","- iva li jkollha bżonn tgħaddiha lill Knisja mill [ 11 ta' Settembru ]{""entity"":"" booktime""}"
- sure first i need to know where the taxi should pick you up,- żgur li l-ewwel għandek tkun taf fejn għandek tiċċelebra.
"- i need to leave the attraction by [24:00]{""entity"":"" leaveat""} and i need a contact number and car type please","- i għandek tħalli l attrazzjoni sa [ 24 sena u i ]{""entity"":"" leaveat""} għandek bżonn numru ta' kuntatt u tip ta' karozza jekk jogħġbok"
- yes that is correct which is odd because i wont make my reservation but that is correct,- iva li hija korretta għaliex ma rnexxilhiex tagħmel ir-riżerva tiegħi iżda li hija korretta
- thanks id like to book a taxi to commute between the two places,- il-Parlament Ewropew għandu jadotta l-pożizzjoni tiegħu matul is-seduta plenarja li jmiss.
"- i would like to arrive by [11:45]{""entity"": ""arriveby""} on thursday if possible","- jixtieq jasal sal [ 11 ta' Settembru dwar il ħolqien ta' ]{""entity"": ""arriveby""} danni jekk ikun possibbli"
- what type of car is it,"- liema tip ta"" karozza hija"
"- thanks can i get a taxi from [whale of a time]{""entity"": ""departure""} to the [india house]{""entity"":"" destination""} i would like to get to the restaurant by [18:00]{""entity"":"" booktime""}","- permezz tagħhom nistgħu naslu għal [ taxi minn twelid ta' ħin . ]{""entity"": ""departure""}"
- oh yeah i do want information on attractions in the same area after that i will need a taxi,- iridu informazzjoni dwar l-attrazzjonijiet fl-istess żona wara li jkollhom bżonn ta' taxi
- i want a taxi from the restaurant that i am at,- jien nixtieq taxi mill-Knisja li jien fiha
"- im sorry id like a taxi from [wandlebury country park]{""entity"": ""departure""} to [taj tandoori]{""entity"":"" destination""} id like the taxi to pick me up at [10:15]{""entity"":"" leaveat""}","- l Istati Membri għandhom ikunu [ jistgħu jiddeċiedu jekk ]{""entity"": ""departure""}[ għandhomx jissodisfaw ir ]{""entity"":"" destination""} rekwiżiti tar Regolament tal Kunsill [ KE Nru ]{""entity"":"" leaveat""}"
- i also need to book a taxi between the restaurant and the church,- għandna bżonn ukoll nippreżentaw taxi bejn il-Knisja u l-Knisja
"- [18:30]{""entity"":"" leaveat""} please","- [ jekk jogħġbok ]{""entity"":"" leaveat""}"
- can you also book a taxi for me,- tista' wkoll tirreġistra taxi għalija
"- im leaving the college to the hotel by [24:45]{""entity"":"" leaveat""}","- li l kulleġġ jitħalla għall lukanda mill 24 ta' [ Settembru ]{""entity"":"" leaveat""}"
"- okay thanks i also need a taxi to commute between these two places i want to leave the hotel by [11:45]{""entity"":"" leaveat""}","- għandna bżonn ukoll ta' taxi biex nivvjaġġaw bejn dawn iż żewġ postijiet li jridu jħallu l lukanda sa [ 11 il sena . ]{""entity"":"" leaveat""}"
- hey what part of town is the mumford in again,"- għal darb' oħra, x'inhi l-parti tal-belt"
"- thanks can you also book a taxi for me i need to leave the [old schools]{""entity"": ""departure""} attraction by [15:30]{""entity"": ""leaveat""} and head to the hotel","- tista' wkoll tirreġistra taxi għalija li għandi bżonn inħalli l [ iskejjel il ]{""entity"": ""departure""}[ qodma u nirrappreżenta ]{""entity"": ""leaveat""} lill lukanda"
- great i need a taxi to commute between the hotel and the church too,- hemm bżonn ta' taxi biex nivvjaġġaw bejn il-partitarju u l-partitarju wkoll
"- i want to leave the hotel by [08:15]{""entity"":"" leaveat""}","- nixtieq inħalli l lukanda sal [ 08 ta' Settembru ]{""entity"":"" leaveat""}"
- yes i would also like a taxi to commute between the two places,- iva jixtieq ukoll li l-taxi jivvjaġġa bejn iż-żewġ postijiet
"- im going to need a taxi at the [hotel]{""entity"": ""type""} first ill be leaving the [hotel]{""entity"": ""type""} at [19:45]{""entity"":"" leaveat""}","- se jkollhom bżonn ta' taxi fil [ lukanda ]{""entity"":"" leaveat""}"
- i would also need a taxi to commute between the two places,- i would also need a taxi to commute between the two places
"- id like to leave the attraction by [10:30]{""entity"":"" leaveat""} arrival doesnt matter","- nixtieq inħalli l attrazzjoni permezz [ tal ġibjun għall ]{""entity"":"" leaveat""} wasla"
"- can you help me to book a taxi from the hotel to the [ballare]{""entity"":"" destination""} i want to leave by [17:30]{""entity"":"" leaveat""}","- tista' tgħini fil kotba ta' l [ għaqda mill Ħadd għall ballare ]{""entity"":"" destination""}"
"- yes i need a taxi to commute between the two places id like to leave the park by [01:15]{""entity"":"" leaveat""}","- iva għandek bżonn taxi biex tivvjaġġa bejn iż żewġ postijiet li tixtieq tħalli l park sal 01 ta' [ Marzu ]{""entity"":"" leaveat""}"
"- thanks yes i will need a taxi from the hotel to [the lucky star]{""entity"": ""destination""} restaurant","- bis saħħa ta' iva , se jkun hemm bżonn ta' taxi mill [ parti l kbira għall parti l kbira tal lamtu ]{""entity"": ""destination""}"
"- im not sure i just need to leave the hotel by [17:00]{""entity"":"" leaveat""}","- im not sure i just need to leave the Directive tal UE dwar is [ Sigurtà fl Ikel ]{""entity"":"" leaveat""}"
"- i want to book a taxi from the hotel to the restaurant that arrives at [11:30]{""entity"":"" booktime""}","- nixtieq inniżżel l istazzjon tal Ġimgħa għall Ġimgħa li jasal fil [ Ġimgħa ]{""entity"":"" booktime""}"
- thanks i also need a taxi arriving in time for the reservation at the restaurant,- jeħtieġ ukoll taxi li jasal fil-ħin għar-riżervazzjoni fil-Knisja
"- departing from [finches bed and breakfast]{""entity"":"" departure""} and arriving at [cambridge lodge restaurant]{""entity"":"" destination""}","- li [ jitilqu minn qiegħ il ]{""entity"":"" departure""} ħuta u [ mill qiegħ ]{""entity"":"" destination""}"
- could i book a taxi from the restaurant to the hotel please,- jista' jniżżel taxi mill-KXK sal-KXK jekk jogħġbok
"- i would like to leave by [16:45]{""entity"":"" leaveat""}","- nixtieq inħalli sas [ 16 ta' Settembru ]{""entity"":"" leaveat""}"
- thank you i will need a taxi to get from one place to the other please,- għandek bżonn ta' taxi minn post għall-ieħor jekk jogħġbok
- yes just as long as im at the restaurant in time for the reservations,- iva daqs kemm im fil-ħin għar-riżervi
"- i need the taxi to pick me up at the [hotel]{""entity"": ""type""} and take me to the restaurant by [17:30]{""entity"":"" booktime""}","- i għandek bżonn l taxi biex tiċċelebraha bil mod il [ mod ]{""entity"":"" booktime""}"
"- i misspelled it earlier by accident but the time was [13:15]{""entity"":"" booktime""} so can you book it now","- il ħin kien ta' 13 il siegħa [ sabiex wieħed ikun ]{""entity"":"" booktime""} jista' jiġborha issa ."
- i will also need to book a taxi,- i se jkollha bżonn ukoll tirreġistra taxi
"- can you pick me up at [cityroomz]{""entity"": ""departure""} and take me to [loch fyne]{""entity"":"" destination""}","- can you pick me up [ at townroomz ]{""entity"":"" destination""}"
"- i would like to be picked up from cityroomz by [12:00]{""entity"":"" leaveat""}","- nixtieq inqum' il quddiem mill belt ta'roomz [ . ]{""entity"":"" leaveat""}"
- thanks i will also need a taxi,- bis-saħħa tiegħi se jkun hemm bżonn ta' taxi
"- commuting between the two places discussed leaving by [15:15]{""entity"":"" leaveat""}","- l ivvjaġġar bejn iż żewġ postijiet diskussi għat tluq sal [ 15 ta' Settembru ]{""entity"":"" leaveat""}"
- yes i also need a taxi that will get me to the restaurant by the booked time please,- iva għandek bżonn ukoll taxi li jasal għand il-qarrej sal-ħin tal-kotba jekk jogħġbok
"- i also need a taxi from the restaurant to the [hotel]{""entity"":"" type""} i would like to leave the restaurant by [11:15]{""entity"":"" leaveat""}","- l ivvjaġġar bejn iż żewġ postijiet diskussi għat tluq sal [ 15 ta' Settembru ]{""entity"":"" leaveat""}"
- what would bew the taxi care type,- x'inhuwa t-tip ta' kura b'taxi
"- i will also need a taxi to take me between the two place leaving from the restaurant at [24:30]{""entity"": ""leaveat""}","- i se jkollha bżonn ukoll taxi biex tieħu miegħi bejn iż żewġ postijiet li jitilqu mill Knisja fl [ 24 ta' Settembru30 ]{""entity"": ""leaveat""}"
"- i dont think that matters can you just make sure i leave the restaurant to the [hotel]{""entity"": ""type""} no later than [24:30]{""entity"":"" leaveat""}","- jien naħseb li l kwistjonijiet jistgħu biss jiżguraw li l ġugarelli jitħallew [ għal fuq ]{""entity"": ""type""} il lukanda"
"- id also like to get a taxi from the hotel to [pizza hut]{""entity"":"" destination""} to get there in time for my reservation","- nixtieq ukoll nara l wasla [ tal Ġerusalemm għall Ġerusalemm biex ]{""entity"":"" destination""} nara l ħin għar riżerva tiegħi ."
- thanks i will also need a taxi from the hotel to the restaurant will you handle this,"- permezz tiegħi se jkollok bżonn ukoll"" taxi"" mill-partitarju għall-partitarju se jkollok timmaniġġja dan"
"- ill need to leave the hotel by [3:00]{""entity"":"" leaveat""}","- ħtieġa ħażina li nħallu l lukanda sa [ 3 , 500 ]{""entity"":"" leaveat""}"
- ok thank you can you get me a taxi to cambots,- ok Tista' tieħu miegħi taxi biex tisma' lil cambots
"- i need to be at camboats by [8:15]{""entity"": ""arriveby""}","- i għandhom ikunu f'kamboats [ sa ]{""entity"": ""arriveby""}"
"- sorry actually i need to go from [camboats]{""entity"": ""departure""} to the [copper kettle]{""entity"":"" destination""} i want to get there by [18:15]{""entity"":"" arriveby""}","- effettivament għandek bżonn [ tmur lura mill ]{""entity"":"" destination""}[ kamboats ]{""entity"":"" arriveby""}"
- i would love a taxi,- jiġifieri jikkwota taxi
"- i want to depart the restaurant at [05:00]{""entity"": ""leaveat""} to go to the attraction","- nixtieq inħalli l ġugarelli [ jitilqu lejn l ]{""entity"": ""leaveat""} attrazzjoni"
- thanks i will need a taxi to get from the church attraction to the restaurant please,- jekk jogħġbok se jkollok bżonn ta' taxi biex tieħu mill-attrazzjoni tal-knisja lejn il-knisja.
"- id like to leave at [11:45]{""entity"":"" leaveat""} can i have the contact number and car type please","- jixtieq jitlaq fi [ 11 il jum jista' jkollok ]{""entity"":"" leaveat""} in numru ta' kuntatt u t tip ta' karozza jekk jogħġbok"
"- thank you i will also need a taxi between the two places that leaves the restaurant by [09:15]{""entity"":"" leaveat""}","- għandek bżonn ukoll ta' taxi bejn iż żewġ postijiet li jħallu l Knisja sal [ 09: 00 ]{""entity"":"" leaveat""}"
- i need to find a taxi to commute me between these two paces that arrives at the restaurant by my booked time,- għandi bżonn insib pjaċir biex nivvjaġġa bejn dawn iż-żewġ passi li jaslu fil-pjaċir sal-ħin tal-kotba tiegħi
- i need to book a taxi to commute between the two places,- i need to book a taxi to commute between the two places
- can you also arrange for a taxi for me,- can you also arrange for a taxi for me
- the hotel and the restaurant,- il-lukanda u l-Knisja
- thank you can you also book a taxi for me,- għandek bżonn ta' iktar informazzjoni.
- i also need a taxi from the church so i can get to the restaurant on time,- għandna bżonn ukoll ta' taxi mill-kbir sabiex inkun nista' nasal sal-ħin.
"- yes one more thing i will need a taxi from [holy trinity church]{""entity"": ""departure""} to [pipasha restaurant]{""entity"":"" destination""}","- iva waħda oħra se jkollha bżonn ta' taxi mill [ kbir ta' l omosesswalità ta' holy ]{""entity"": ""departure""}"
- i need to arrive by the booked time at the restaurant,- i għandna bżonn naslu sal-ħin tal-kotba f'nofsinhar.
"- there will be [7]{""entity"": ""bookpeople""} people travelling","- se jkun hemm [ 7 persuni li ]{""entity"": ""bookpeople""} jivvjaġġaw"
"- great thanks can you also book a taxi for me id like to leave [cocum]{""entity"": ""departure""} by [17:00]{""entity"": ""leaveat""} to head to the theatre","- ir rebbieħ jirċievi l [ premju għalija ]{""entity"": ""departure""} ."
- i need to book a taxi from the park to get me to the restaurant on time can you do that for me,- i need to book a taxi from the park to get me to the hazard on time can you do that for me
- i also need a taxi to commute between the two places,- għandna bżonn ukoll taxi biex nivvjaġġaw bejn iż-żewġ postijiet
- i thought you already booked it im confused,- ħass li diġà kkumentajt im konfużjonat
- okay that sounds great can you also help me with a taxi in order to get to the restaurant,- għid li kbir jista' jgħini wkoll permezz ta' taxi sabiex wieħed jasal għall-konverżazzjoni
"- from the [cambridge punter]{""entity"":"" departure""} please","- mill punt [ ta kuntatt ta l għajn jekk ]{""entity"":"" departure""} jogħġbok"
- i also need a taxi to go between the two places,- għandna bżonn ukoll taxi biex ngħaddu bejn iż-żewġ postijiet.
"- i want to leave the hotel by [24:00]{""entity"": ""leaveat""} please","- nixtieq inħalli l lukanda mill [ 24 ta' Settembru jekk jogħġbok ]{""entity"": ""leaveat""}"
- id also like to book a taxi to go between the two places,- nixtieq ukoll nippreżenta taxi bejn iż-żewġ postijiet.
"- i need to leave the attraction by [6:15]{""entity"":"" leaveat""}","- jeħtieġ li nħallu l attrazzjoni [ b'6 miljun ]{""entity"":"" leaveat""}"
"- im going to be headed from the [cambridge punter]{""entity"": ""departure""} back to the hotel","- se jiġi mmexxi' l quddiem mill [ punter tal ]{""entity"": ""departure""} pont ta' quddiem lejn il lukanda"
"- sounds nice can you book a taxi to get me from the hotel to [broughton house gallery]{""entity"": ""name""} by [11:45]{""entity"":"" arriveby""}","- il Ġimgħa l oħra l [ Ġimgħa l Ġimgħa l Ġimgħa l Ġimgħa ]{""entity"": ""name""}"
- yes please i need a taxi to commute,- iva jekk jogħġbok ikollok bżonn taxi biex nivvjaġġa
"- id like to get to the gallery by [13:45]{""entity"":"" arriveby""} please","- nixtieq nasal għand id disinjatur sat [ 13 ta' Settembru jekk jogħġbok ]{""entity"":"" arriveby""}"
"- yes ill also need a taxi to commute between the two places i want to leave the hotel by [9:45]{""entity"":"" leaveat""}","- iva għandha bżonn ukoll taxi biex tivvjaġġa bejn iż żewġ postijiet li jrid iħalli l lukanda sa [ 9 snin ]{""entity"":"" leaveat""} ."
"- would it be possible to book a taxi to get from the hotel to the museum we would like to leave the hotel at [6:00]{""entity"":"" leaveat""}","- ikun possibbli li wieħed jirreġistra taxi biex nitilqu mill lukanda għas silġ li nixtiequ nħallu l lukanda [ f'6 snin ]{""entity"":"" leaveat""} ."
- well what is it this is ridiculous your very rude,- ħafna x'inhi din il-ħaġa.
- yes one more thing we need a taxi that will take us from clare hall to our guesthouse,- iva waħda oħra għandha bżonn ta' taxi li se tieħu minn fuq il-Ħodor għall-Ħalq tagħna
"- well be leaving at [22:30]{""entity"":"" leaveat""}","- ikun qed iħalli s [ silġ tiegħu ]{""entity"":"" leaveat""}"
- i also would like a taxi to get between those two places please,- jixtieq ukoll li jkun hemm taxi bejn dawn iż-żewġ postijiet jekk jogħġbok
"- id like to leave my hotel by [1:15]{""entity"":"" leaveat""}","- nixtieq inħalli l Ħelsinki tiegħi sal [ 1 ta' Settembru ]{""entity"":"" leaveat""}"
- yes please i also need to book a taxi that could take me from hotel to there,"- iva, jekk jogħġbok, għandek tikteb taxi li jkun jista' jieħuni mill-kuntentizza għal hemm"
"- can we book that taxi ill need to leave the galleries by [12:30]{""entity"":"" leaveat""}","- nistgħu nirrekordjaw li l ġugarelli għandhom bżonn jitilqu [ mill ġugarelli ]{""entity"":"" leaveat""}"
"- i also need a taxi that will leave [all saints church]{""entity"": ""departure""} by [08:45]{""entity"": ""leaveat""}","- għandna bżonn ukoll ta' taxi li [ jħalli l kbir kollu tal ]{""entity"": ""departure""}[ ħabitats ]{""entity"": ""leaveat""}"
- i need it to take me back to the hotel room i just reserved,- i need it to take me back to the hotel room i just reserved
- how about some restaurants and i want to book a taxi so that i can travel from place to place,- kif għandek tivvjaġġa minn post għall-ieħor?
- thats fine uhi want to book a taxi so that i can travel from the guest house to the museum,- li l-uhi fini trid tirreġistra taxi sabiex tkun tista' tivvjaġġa mid-dar tal-Ħadd għall-Ħadd
"- i would like to leave the museum by [23:15]{""entity"": ""leaveat""} to head back to the guesthouse","- nixtieq inħalli l Ħelsinki mit [ 23 ta' Marzu biex jerġgħu ]{""entity"": ""leaveat""} lura lejn il kamra"
"- sounds great i also need a taxi to leave the hotel for the attraction by [19:45]{""entity"":"" leaveat""}","- nixtieq inħalli l Ħelsinki mit [ 23 ta' Marzu biex jerġgħu ]{""entity"": ""leaveat""} lura lejn il kamra"
- i will need a taxi between them so i get to the restaurant in time,- i se jkollhom bżonn ta' taxi bejnhom sabiex jaslu għand il-qarrejja fil-ħin
