expensive,għalja jekk,10
golden house,l indirizz,10
kymmoy,Armonju fil,10
centre,moderata jekk,10
british,ikel ħażin,10
indian,tħobb waħda,10
pizza express fen ditton,Ġerusalemm espress fen ditton,10
expensive,chinese tal,10
british,ikel ħażin,10
16:45,f'16 il sena,10
loch fyne,l lokromanina,10
20:00,ekwipaġġ .,10
expensive,għalja jekk,10
13:15,13 il ġimgħa,10
backstreet bistro,backstreet bistro expensive,10
cocum,13 il sena,10
sala thong,fis salarji,10
expensive,għali għal,10
curry prince,kif għandek,10
expensive,għali għal,10
british,ikel ħażin,10
monday,għandek tkun,10
italian,ikel b'saħħtu,10
curry garden,ġnien,10
european,għaqli jekk,10
steakhouses,fwar fiċ,10
thanh binh,msejħa,10
british,ħass ħażin,10
indian,għall għawm,10
expensive,ispejjeż jekk,10
british,ikel ħażin,10
thursday,il Ġermanja,10
british,ikel ħażin,10
curry garden,tal ġugarelli,10
modern european,modern għall għalf,10
curry prince,Ġużepp .,10
la mimosa,il Ġermanja u,10
cheap,irħis ħafna,10
moderate,moderata pprezzata,10
asian,l ikel ġdid,10
indian,għall aħħar,10
moderate,għall aħjar,10
expensive,għoli jekk,10
graffiti,għan noti jekk,10
bangkok city,baħar,10
the junction,direzzjoni,10
guesthouse,kamra fil,10
graffiti,għan noti jekk,10
one,wieħed jekk,10
hotel,vawċer jekk,10
hotel,vawċer jekk,10
hotel,il lukandi,10
hotel,tuesday get,10
hotel,dar tal ħabs,10
monday,Ministeru i,10
11:45,11 il sena .,10
18:15,u jkollhom,10
05:30,filgħaxija,10
kambar,lukanda għall,10
19:00,mis Sinjur,10
rajmahal,"jogħġbok ,",10
parkside pools,ta' parkside,10
rosas,il Ġermanja,10
royal spice,sena,10
golden wok,imsaren żgħar,10
18:15,u jkollhom,10
dont care,kura i dont dwar,10
kings lynn,il piż tal,10
six,sitt persuni,10
17:45,17 il i dont,10
11:45,Ġerusalemm,10
14:45,sena wkoll,10
15:45,15 il miljun,10
one,wieħed jekk,10
cambridge,Ġerusalemm,10
18:45,broxbourne,10
12:30,ispiżeriji,10
one,wieħed biss,10
stevenage,titla' għal,10
kings lynn,tmur għall,10
cambridge,Ġerusalemm,10
cambridge,proċess li,10
16:45,Ġerusalemm,10
sunday,il ġelatina,10
4,4 siġġijiet,10
15:45,Ġerusalemm,10
friday,konjizzjoni,10
5,5 postijiet,10
six,sitt persuni,10
2,2 postijiet,10
5,train that,10
kings lynn,Għaqda tal,10
7,7 siġġijiet,10
after 10:00,wara t tluq,10
saturday,"ġugarelli ,",10
one,wieħed biss,10
5,5 siġġijiet,10
peterborough,f'Ġerusalemm,10
three,tliet persuni,10
11:15,11 il sena .,10
18:00,xi ħaġa li,10
cambridge,16 il sena,10
after 14:15,il sena,10
same day,l istess jum,10
kings lynn,cambridge,10
one,wieħed jekk,10
one,Iva ġurnata,10
after 13:00,t twelid,10
six,sitt persuni,10
tuesday,tħollija fuq,10
one,wieħed biss,10
15:00,ċertu punt,10
cambridge,12 il sena,10
six,sitt persuni,10
expensive,wiesgħa ta',10
six,sitt persuni,10
three,tliet persuni,10
3,għalihom .,10
6,2 biljetti,10
six,sitt persuni,10
saturday,nofsinhar tal,10
nightclub,bil lejl fiċ,10
museum,concerthall,10
adc theatre,avukat jekk,10
centre,fiċ ċentru tal,10
centre,fiċ ċentru tal,10
theatre,preferenza li,10
no preference,ebda preferenza jekk,10
dont care,dont care what area,10
centre,taċ ċentru jekk,10
museum,Ħarifa tal,10
entertainment,divertiment jekk,10
college,ta' madwar,10
centre,fiċ ċentru tal,10
centre,fiċ ċentru tal,10
entertainment,divertiment jekk,10
museum,ħaġa tista',10
centre,kummerċjant,10
architecture,arkitettura għall,10
museum,ħaġa tajba,10
architecture,arkitettura tiegħi,10
entertainment,divertiment waqt,10
center,kulleġġ fil,10
college,ċentru ta',10
swimmingpool,pjaċir fil,10
adc theatre,avukat jekk,10
no preference,ebda preferenza jekk,10
museum,centre area,10
1,1 għandhiex,10
entertainment,riżerva ta',10
golden wok,ġugarelli,10
hotel,kworum biex,9
hotel,lukanda u,9
hotel,3 għalkemm,9
expensive,2 iljieli,9
moderate,prezz moderat li,9
hotel,lukanda li,9
1,ħabs jekk,9
el shaddai,imla l,9
hotel,lukanda u,9
cheap,baxx biex,9
4,4 stilli u,9
one,waħda ta',9
cheap,baxx biex,9
guesthouse,kamra fuq,9
gonville hotel,gonvillean tal Ktieb,9
guesthouse,kamra u,9
4,7 iljieli,9
expensive,ta' taxi,9
guesthouse,centre area,9
doesnt matter,il materja,9
hotel,veġetali fl,9
expensive,2,9
3,lamtu tal,9
expensive,għalja bi,9
acorn guesthouse,acorn marshouse what,9
limehouse,7 iljieli,9
hobsons house,hob materials house,9
expensive,għalja li,9
guesthouse,aouslyhouse and,9
cheap,baxx biex,9
guesthouse,kamra u,9
4,b'4 stilel,9
north,Tramuntana,9
guesthouse,tas saħħa,9
cheap,ikun irħas,9
guesthouse,ma tieħu n,9
guesthouse,kamra u,9
4,b'4 stilel,9
cheap,baxxa tkun,9
expensive,għali biex,9
aphamilton,aphamilton tendenza,9
three,tliet stilel,9
cheap,baxx biex,9
guesthouse,żejda,9
three,tliet stilel,9
cheap,baxxa tkun,9
dont have a preference,dont għandhom preferenza,9
turkish,ċentru tal,9
la tasca,il Ġimgħa .,9
belgian,cheap food,9
expensive,tajba,9
unusual,tas soltu fl,9
expensive,for an,9
golden curry,imla l Ġurnal,9
2,Uffiċjali,9
expensive,għalja,9
east,x'hemm fuq,9
expensive,iż żona,9
catalan,popolazzjoni,9
west,Punent jekk,9
any,is silta .,9
expensive,for an,9
south,expensive,9
expensive,għalja,9
expensive,for an,9
no preference,preferenza fuq,9
centre,taċ ċentru li,9
centre,ċentru tagħmel,9
no preference,preferenza fil,9
italian,l ikel għall,9
mexican,fil prezz,9
1,fil prezz,9
cheap,baxxa jekk,9
center,moderata bi,9
centre,ċentru tista',9
shiraz,f'shiraz tista',9
sunday,suf tax xemx,9
european,komdu fuq,9
centre,ċentru jista',9
meze bar,il Ġermanja,9
do not care,attent għall,9
17:30,jgħidli n,9
expensive,for a,9
expensive,for an,9
indian,żraben ikunu,9
golden wok,l Ġimgħa,9
six,sitta wkoll,9
rajmahal,tiegħek ?,9
monday,Ġerarkija,9
saturday,Ġerusalemm,9
moderate,fiċ ċentru,9
expensive,għalja,9
la margherita,l Ġermanja,9
indian,eraina jekk,9
centre,ċentru jista',9
moderate,tan numru,9
gonville hotel,gonvillean tal Ktieb,9
hotel,hekk kif il,9
acorn guesthouse,acorn marshouse what,9
expensive,qarrej,9
23:45,Settembru,9
15:30,ġugarelli,9
1:00,triljun .,9
24:00,24 sena u i,9
24:45,Settembru,9
6:15,b'6 miljun,9
12:45,nofsinhar,9
21:15,Settembru,9
the gardenia,Ġeorġja,9
12:15,Settembru,9
09:45,Settembru,9
09:15,Settembru,9
11:45,ladarba l,9
17:30,jgħidli n,9
cambridge,tnaqqas il,9
4,4 biljetti,9
cambridge,.,9
cambridge,.,9
2,2 biljetti,9
1,biljett u,9
08:00,ferrovija,9
21:30,cambridge,9
15:15,cambridge,9
3,3 biljetti,9
5,5 biljetti,9
19:45,ġugarelli,9
4,4 biljetti,9
2030,cambridge,9
3,3 biljetti,9
monday,Settembru,9
norwich,anqas lejn,9
cambridge,ekwipaġġ,9
cambridge,pont tal,9
cambridge,pont tal,9
cambridge,pont u,9
8,8 biljetti,9
10:30,ivvjaġġar,9
18:30,li tħalli,9
kings lynn,tluq,9
cambridge,pont tiegħi,9
7,7 biljetti,9
cambridge,pont tat,9
cambridge,pont tal,9
broxbourne,train to,9
kings lynn,l għeruq,9
4,4 biljetti,9
cambridge,train from,9
16:45,cambridge,9
7,7 biljetti,9
cambridge,pont,9
cambridge,pont tal,9
cambridge,birmingham,9
monday,ispettaklu,9
cambridge,pont,9
10:15,Ġugarelli,9
cambridge,.,9
cambridge,pontaġġ,9
16:15,Settembru,9
leicester,f'dan il,9
5,5 biljetti,9
cambridge,pont,9
2,Settembru,9
cambridge,ponta,9
6,6 biljetti,9
6,6 biljetti,9
broxbourne,tluq,9
7,7 biljetti,9
14:45,14 il vjaġġ,9
cambridge,pont bil,9
16:15,Settembru,9
tuesday,it tuesday train,9
kings lynn,it taħriġ,9
3,3 biljetti,9
6,6 biljetti,9
cambridge,pont,9
cambridge,pont,9
4,4 biljetti,9
cambridge,pont,9
cambridge,pont,9
8,8 biljetti,9
6,6 biljetti,9
cambridge,pont tal,9
6,6 biljetti,9
cambridge,pont,9
cambridge,eżemplari u,9
18:00,ġugarelli,9
8,8 biljetti,9
cambridge,pontaġġ,9
three,ivvjaġġar,9
7,7 biljetti,9
7,7 biljetti,9
wednesday,tal fwied,9
kings lynn,ruħha fit,9
kings lynn,pontijiet,9
3,3 biljetti,9
15:15,Settembru,9
8,jkunu qed,9
cambridge,birmingham,9
4,4 biljetti,9
4,4 biljetti,9
8,8 biljetti,9
5,5 biljetti,9
2,2 biljetti,9
cambridge,birmingham,9
2,2 biljetti,9
cambridge,pont tal,9
3,3 biljetti,9
cambridge,pont tat,9
cambridge,pont,9
2,2 biljetti,9
cambridge,pont,9
wednesday,ħażin fuq,9
5,5 biljetti,9
cambridge,pont,9
wednesday,ħażin fuq,9
cambridge,pont tal,9
broxbourne,ferrovija,9
7,7 biljetti,9
7,7 biljetti,9
cambridge,train from,9
cambridge,ivvjaġġar,9
7,7 biljetti,9
4,4 biljetti,9
2,2 biljetti,9
3,3 biljetti,9
5,5 biljetti,9
3,3 biljetti,9
monday,tlugħ mix,9
cambridge,pont tal,9
8,8 biljetti,9
chinese,qed ifittex,9
monday,7 persuni,9
6,6 biljetti,9
7:35,għas 7 ta',9
8,8 biljetti,9
expensive,firxa tal,9
3,3 biljetti,9
4,4 biljetti,9
2,2 biljetti,9
2,2 biljetti,9
2,2 biljetti,9
9:50,moderat u,9
theatre,sustanza li,9
south,r riżerva,9
museum,ħaġa oħra,9
museum,ħaġa oħra,9
college,architecture,9
theatre,ċertifikat,9
centre,ċentru tagħmel,9
museum,fiċ ċentru,9
theatre,claime can,9
museum,claime can,9
center,Ħarifa tal,9
museum,ġnien waqt,9
nightclub,lejl fiċ,9
nightclub,lejl fil,9
entertainment,divertiment fil,9
park,il Ġimgħa,9
clare hall,Ġerusalemm,9
entertainment,ta' divertiment,9
entertainment,Punent,9
clare hall,Ġerusalemm,9
nightclub,lejl ġdid,9
south,park jekk,9
cinema,jsir iċ ċinema,9
nightclub,dieħla fil,9
vue cinema,x'inhu l,9
center,belt tista',9
monday,ispettaklu,9
theatre,claime can,9
clare hall,Ġerusalemm,9
guesthouse,kenn u,8
six,rooms for,8
south,hotel and,8
cheap,firxa tal,8
limehouse,fuq,8
2,2 iljieli,8
center,proponent,8
0,0 stillti,8
3,3 persuni,8
4,4 persuni,8
not particular,amnot particular where,8
allenbell,Kbira,8
2,2 iljieli,8
cheap,4 iljieli,8
2,2 iljieli,8
east,baxx biex,8
4,4 iljieli,8
wednesday,piż tal,8
2,2 iljieli,8
21:30,tħalli l,8
hotel,Ħelsinki,8
expensive,għali,8
expensive,għoli,8
cheap,baxxa tal,8
east,Lvant jekk,8
cheap,baxxi ta',8
alexander,irħas,8
4,4 stillti,8
6,6 persuni,8
4,4 iljieli,8
3,3 stillti,8
5,5 iljieli,8
cheap,irħis bi,8
8,8 persuni,8
allenbell,"Ġużepp ,",8
7,7 persuni,8
3,bil lejl,8
tuesday,tuesday għalija,8
4,4 iljieli,8
saturday,8,8
moderate,4 who,8
4,4 persuni,8
7,Ġermanja,8
wednesday,in numru,8
west,tal punent,8
2,2 persuni,8
archway house,msejjaħ archway house,8
4,4 iljieli,8
moderate,3 if,8
expensive,2 minflok,8
guesthouse,aouslyhouse to,8
4,4 stillti,8
4,4 stillti,8
centre,taċ ċentru se,8
cheap,baxxa tal,8
5,5 persuni,8
guesthouse,aouslyhouse in,8
4,4 stillti,8
wednesday,tuża,8
2,2 iljieli,8
tuesday,wasla ta',8
one,8 iljieli,8
3,3 iljieli,8
3,3 iljieli,8
cheap,expensive,8
3,3 persuni,8
3,3 iljieli,8
4,4 stillti,8
cheap,baxx għas,8
north,moderate of,8
4,4 stillti,8
4,4 persuni,8
4,4 iljieli,8
4,4 stillti,8
3,3 persuni,8
east,Lvant jekk,8
dont care,kura b'i,8
3,3 iljieli,8
expensive,4 jekk,8
expensive,għaljin,8
13:00,imbagħad,8
15:00,internet,8
italian,għall għaġin,8
7,7 persuni,8
indian,tat trabi,8
indian,tat trabi,8
east,Lvant huwa,8
thursday,thursday evening,8
chinese,moderati,8
13:15,13 il sena,8
west,punent tal,8
west,punent tal,8
expensive,Lvant,8
cheap,baxxa ta',8
cheap,kbira tal,8
italian,għall għawm,8
expensive,għali,8
center,ħaġa fil,8
wagamama,.,8
centre,Ġemellaġġ,8
8,8 persuni,8
8,8 persuni,8
13:15,13 il sena,8
7,7 minnhom,8
expensive,hekk kif,8
cafe uno,Ġimgħa t,8
expensive,wieħed,8
expensive,għali,8
indian,xi ħadd li,8
expensive,tagħlim,8
3,3 persuni,8
same area,f'Ġenus,8
modern european,modern għall,8
african,l ikel ?,8
saturday,ġugarelli,8
17:45,17 il sena,8
east,ivvjaġġar,8
west,punent tal,8
african,ikel ħażin,8
cheap,baxxa ta',8
italian,l mediċina,8
vegetarian,ħaġa,8
center,proponent,8
canapes,sservi l,8
15:15,15 il sena,8
expensive,ħafna .,8
indian,tat trabi,8
13:00,timxi fl,8
west,jekk ikun,8
british,flus fil,8
west,punent tal,8
east,Lvant huwa,8
west,punent tal,8
7,7 minnhom,8
panahar,ispejjeż,8
chinese,tan numru,8
moderate,4 i,8
1,4 ġeneri,8
5,5 iljieli,8
3,3 persuni,8
4,4 stillti,8
08:45,ħabitats,8
14:15,14 il sena,8
17:15,17 il sena,8
09:00,Ġimgħa .,8
15:15,15 il sena,8
16:45,16 il sena,8
24:30,u jista',8
hotel,jgħidli n,8
15:39,15 il qari,8
8,8 persuni,8
5,5 persuni,8
11:30,veloċità,8
8,8 tickets,8
cambridge,miljun,8
2,2 persuni,8
7,7 persuni,8
7,7 persuni,8
13:30,opinjoni,8
9:00,traġedja,8
16:30,għoljiet,8
cambridge,jafu,8
4,4 persuni,8
18:15,18 il sena,8
8,8 persuni,8
6,6 persuni,8
6,6 persuni,8
2,2 tickets,8
3,3 persuni,8
sunday,tax xemx,8
wednesday,kliewi,8
dont care,kura b'i,8
12:00,annimali,8
stevenage,baħar,8
4,4 persuni,8
16:45,16 il sena,8
5,5 persuni,8
4,4 persuni,8
8,8 persuni,8
cambridge,il piż,8
17:15,17 il sena,8
7,7 persuni,8
cambridge,l Ġimgħa,8
8,8 persuni,8
2,2 persuni,8
sunday,veloċità,8
thursday,ferrovija,8
2,2 persuni,8
cambridge,broxbourne,8
8,8 persuni,8
cambridge,għeruq,8
12:15,12 il sena,8
thursday,.,8
two,two tickets,8
4,4 persuni,8
thursday,pont,8
9,9 persuni,8
6,6 persuni,8
8,8 persuni,8
3,3 persuni,8
7,7 persuni,8
4,4 persuni,8
cambridge,tuesday,8
8,8 persuni,8
cambridge,jaqsmu l,8
tuesday,fruntieri,8
6,6 persuni,8
4,4 persuni,8
3,3 persuni,8
4,4 persuni,8
leicester,to visit,8
2,2 persuni,8
4,4 persuni,8
sunday,tax xemx,8
5,5 persuni,8
thursday,ġugarelli,8
5,5 persuni,8
7,7 persuni,8
cambridge,toroq,8
wednesday,baħar,8
leicester,piż,8
08:00,ajruport,8
2,2 persuni,8
sunday,tax xemx,8
thursday,.,8
6,6 persuni,8
2,2 persuni,8
6,6 persuni,8
3,3 persuni,8
2,2 persuni,8
8,8 persuni,8
thursday,", jekk",8
cambridge,Ġugarelli,8
8,8 persuni,8
3,3 persuni,8
saturday,binarji .,8
11:15,11 il sena,8
09:45,tagħha .,8
cambridge,quddiem,8
3,3 persuni,8
4,4 persuni,8
7,7 persuni,8
sunday,tax xemx,8
sunday,tax xemx,8
5,5 persuni,8
4,4 persuni,8
cambridge,piż,8
5,5 persuni,8
7,7 persuni,8
8,8 persuni,8
4,4 persuni,8
4,4 persuni,8
2,2 tickets,8
7,7 persuni,8
5,5 persuni,8
cambridge,l iskeda,8
8,8 persuni,8
8,8 persuni,8
saturday,ġugarelli,8
6,6 persuni,8
7,7 persuni,8
6,6 persuni,8
cambridge,pontijiet,8
4,4 persuni,8
cambridge,piż,8
8,8 persuni,8
stevenage,issaħħaħ,8
leicester,silġ,8
7,7 persuni,8
three,tlieta jekk,8
6,6 persuni,8
norwich,ma jista',8
3,3 persuni,8
3,3 persuni,8
cambridge,jaqsmu l,8
cambridge,fuq il,8
2,2 persuni,8
6,6 persuni,8
3,3 persuni,8
8,8 persuni,8
cambridge,8 persuni,8
3,3 persuni,8
6,6 persuni,8
3,3 persuni,8
5,5 persuni,8
08:00,żgħażagħ,8
4,4 persuni,8
3,3 persuni,8
thursday,leave on,8
14:00,thursday,8
thursday,imla l,8
sunday,tax xemx,8
3,3 persuni,8
cambridge,tal għadma,8
monday,traffiku,8
4,4 persuni,8
6,6 persuni,8
8,8 persuni,8
7,7 persuni,8
cambridge,ġilda,8
leicester,piż,8
cambridge,il baħar,8
4,4 persuni,8
cambridge,Fwied,8
sunday,tax xemx,8
5,5 persuni,8
6,6 persuni,8
2,2 persuni,8
4,4 persuni,8
2,2 persuni,8
13:00,Ġermaniż,8
5,5 persuni,8
8,8 persuni,8
no preference,l ebda preferenza,8
7,7 tickets,8
12:15,12 il sena,8
7,7 persuni,8
cambridge,7 persuni,8
saturday,ġnien,8
cambridge,aħjar,8
cambridge,għads,8
8,8 persuni,8
7,7 persuni,8
wednesday,kliewi,8
8,8 persuni,8
cambridge,lin nies,8
7,nsemmi n,8
8,8 persuni,8
5,5 persuni,8
7,7 persuni,8
6,6 persuni,8
4,4 persuni,8
09:50,ekwipaġġ,8
8,8 persuni,8
6,6 persuni,8
6,6 persuni,8
2,2 tickets,8
21:30,2 tickets,8
20:00,8 people,8
8,8 persuni,8
2,3 people,8
9,9 persuni,8
8,8 persuni,8
7,7 persuni,8
cheap,baxxi ta',8
4,4 persuni,8
one,4 persuni,8
8,8 persuni,8
3,3 persuni,8
4,4 persuni,8
5,5 persuni,8
2,2 persuni,8
6,6 persuni,8
2,2 persuni,8
4,4 persuni,8
8,8 persuni,8
2,2 tickets,8
7,7 persuni,8
6,6 persuni,8
4,4 persuni,8
7,7 persuni,8
2,2 persuni,8
8,8 persuni,8
4,4 persuni,8
moderate,żmien moderat .,8
3,3 persuni,8
4,4 persuni,8
8,8 persuni,8
7,7 persuni,8
cheap,baxxa tal,8
5,5 persuni,8
2,2 persuni,8
7,7 persuni,8
8,8 persuni,8
cambridge,lin nies,8
7,nsemmi n,8
centre,divertiment,8
college,kulleġġ fil,8
whipple,bastiment,8
west,western part,8
college,kulleġġ biex,8
west,punent tal,8
cinema,ċ ċinema jkun,8
center,ħaġa oħra,8
cambridge,twissija,8
museum,centre of,8
nightclub,l lejl,8
no preference,preferenza li,8
east,centre id,8
nightclub,bil lejl ?,8
college,kulleġġ jekk,8
centre,"fiċ ċentru ,",8
west,punent ta',8
college,tal kulleġġ,8
same area,bħala l,8
nightclub,bil lejl,8
adc theatre,avukat,8
architecture,arkitettura bis,8
east,Lvant jekk,8
college,kulleġġ fil,8
college,kulleġġ fil,8
nightclub,lejl,8
museum,f'Ġerusalemm,8
nightclub,l ħbieb,8
museum,park jekk,8
museum,centre of,8
museum,kuċċarina,8
centre,fiċ ċentru u,8
west,punent tal,8
theatre,claime in,8
college,kulleġġ fil,8
primavera,Ġużepp,8
architecture,arkitettura ta',8
west,punent tal,8
west,punent tal,8
18:00,ajruport,8
whipple,bastiment,8
cinema,ċ ċinema jkun,8
cheap,baxxa ta',8
chinese,ikla tal,8
college,kulleġġ jekk,8
adc theatre,avukat,8
hotel,lukanda,7
3,3 stilli,7
hotel,vawċer fl,7
hotel,kworum fl,7
1,1 lejl ?,7
3,3 stilli,7
three,tliet tip,7
avalon,lejl tal,7
centre,ċentru jkun,7
moderate,prezz moderat,7
3,3 nights,7
2,2 f'post,7
same day,nies,7
expensive,expensive though,7
hotel,lukanda,7
4,4 stilli,7
hotel,li huma,7
expensive,spiża,7
4,4 stilli,7
huntingdon marriott,huntingdon marriott please,7
2,2 stilli,7
3,lukanda,7
5,5 nights,7
one,wieħed u,7
hotel,lukanda,7
hotel,xi ħaġa,7
saturday,lejl ta',7
4,4 stilli,7
4,4 stilli,7
4,4 stilli,7
4,4 stilla,7
moderate,a room,7
thursday,tliet,7
4,4 stilel,7
cheap,rħis hekk,7
5,imħabba,7
4,4 stilli,7
2,2 stilla,7
5,5 nights,7
east,lvant tal,7
one,one person,7
centre,iċ Ċentru se,7
dont care,lamtu tal,7
4,4 minnna,7
4,4 stills,7
0,0 stilla,7
moderate,medda moderata,7
4,4 stilel,7
one,wieħed .,7
cheap,irħas li,7
indian,ikel ġdid,7
3,3 jista',7
east,prezz tal,7
moderate,Lvant,7
turkish,ħaġa li,7
italian,tat trabi,7
european,ipproċessar,7
16:30,xi ħaġa,7
moderate,nies,7
north,għaġina,7
indian,l mediċina,7
indian,ikel ġdid,7
17:30,tiegħek,7
italian,għall ikel,7
indian,ikel ġdid,7
jamaican,for a,7
east,jamaican,7
golden wok,wok,7
modern european,modern għal,7
italian,ikel ġdid,7
italian,ikel ġdid,7
south,Nofsinhar,7
two,two people,7
cheap,irħis .,7
moderate,prezz moderat,7
indian,ikel ġdid,7
expensive,spiża,7
indian,l mediċina,7
moderate,tuesday,7
indian,ikel ħażin,7
centre,Ġugarelli,7
south,Nofsinhar,7
italian,tat trabi,7
saturday,laħam .,7
centre,xi ħaġa,7
italian,l ikel,7
indian,ikel ġdid,7
11:00,kulħadd,7
3,3 jista',7
cambridge,baħar,7
italian,l ikel,7
hotel,lukanda,7
huntingdon marriott,huntingdon marriott please,7
4,4 stilla,7
dont care,lamtu tal,7
2,xi ħaġa,7
pizza hut,ġimgħa l,7
6:00,f'6 snin,7
12:45,il sena,7
hotel,Settembru,7
tuesday,.,7
saturday,fuq il,7
cambridge,Baltiku,7
tuesday,ajru,7
wednesday,Ċeka,7
one,wieħed u,7
one,one ticket,7
saturday,fuq il,7
thursday,ely,7
sunday,oriġini,7
saturday,fuq il,7
sunday,isponsers,7
tuesday,it tubi,7
12:30,bl ajru,7
leicester,tuesday,7
saturday,Ħodor,7
cambridge,baħar,7
cambridge,baħar,7
8,8 people,7
18:00,oriġini,7
monday,il ħofra,7
saturday,fuq il,7
broxbourne,broxbourne please,7
saturday,fuq il,7
11:45,pontaġġ,7
saturday,fuq il,7
4,4 people,7
3,3 people,7
one,it tubi,7
16:00,l Kbira,7
monday,ta' ħin,7
one,"waħda ,",7
norwich,anqas iċ,7
cambridge,ċomb,7
tuesday,ħwienet,7
ely,sena t .,7
4,4 people,7
saturday,fuq il,7
saturday,fuq il,7
1,1 person,7
3,3 minnna,7
monday,biċċiet,7
stevenage,stevenage depart,7
tuesday,it tubu,7
14:00,kulħadd,7
saturday,Ħodor,7
cambridge,baħar,7
leicester,ħmieġ tas,7
thursday,silġ,7
cambridge,baħar,7
11 pm,11 Persuni,7
one,għarqub,7
cambridge,baħar,7
tuesday,it tubi,7
cambridge,l ebda,7
one,one ticket,7
sunday,oriġini,7
5,5 people,7
15:00,biċċiet,7
tuesday,it tubu,7
one,xi ħadd,7
saturday,fuq il,7
cambridge,baħar,7
cambridge,baħar,7
cambridge,thursday,7
9:15,oriġini,7
one,wieħed u,7
expensive,chinese,7
8,8 people,7
4,4 people,7
3,3 people,7
1,1 person,7
one,one ticket,7
5,5 people,7
saturday,fuq il,7
tenpin,tenpin tista',7
museum,xi ħaġa,7
museum,ħaġa li,7
college,ħaġa li,7
east,Lvant ta',7
east,Lvant ta',7
museum,ikollu n,7
kettles yard,kettles yard x'inhu,7
theatre,Ġeorġja,7
museum,xi ħaġa,7
college,kulleġġ li,7
center,fil belt,7
college,kulleġġ fl,7
center,fil belt,7
park,il park fil,7
cinema,ċinema waħda,7
nusha,nusha tista',7
theatre,sustanza,7
east,Lvant tal,7
college,kulleġġ fl,7
college,dgħajjes,7
east,tal Lvant,7
architecture,fl arkitettura,7
museum,tal mużew,7
museum,ikollu n,7
kettles yard,kettles yard x'inhu,7
east,any that,7
gonville hotel,gonvillean,6
2,2 stars,6
hotel,il fuq,6
hotel,il fuq,6
sunday,xemx,6
three,three stars,6
avalon,Ħabs il,6
warkworth house,warkworth house hotel,6
moderate,moderate price,6
cheap,cheap place,6
one,one night,6
hotel,lejn il,6
moderate,moderate price,6
cheap,cheap price,6
cheap,baxx .,6
4,4 lamti,6
monday,tlieta,6
cheap,cheap place,6
3,3 stars,6
moderate,moderate price,6
expensive,expensive range,6
ashley hotel,ashleyan,6
center,klassi,6
moderate,moderate price,6
gonville,gonville sema',6
3,3 ijiem,6
monday,imħabba,6
dont care,dont care about,6
hotel,lejn il,6
acorn,ġenb u,6
expensive,expensive range,6
centre,fiċ ċentru,6
cheap,cheap place,6
4,4 stars,6
centre,fiċ ċentru,6
dont care,dont care about,6
3,3 stars,6
moderate,moderate price,6
cheap,cheap place,6
nirala,.,6
centre,ċentru tal,6
centre,ċentru tal,6
15:30,taħżen,6
9:30,taħżen,6
centre,ċentru tal,6
gastropub,tieħu gastropub,6
centre,expensive,6
centre,ċentru tal,6
italian,din il,6
chinese,chinese f'dak,6
centre,ċentru tal,6
african,l ikel,6
expensive,expensive price,6
centre,ċentru tal,6
cheap,cheap range,6
romanian,Għandek,6
12:30,tisma',6
centre,ċentru tal,6
centre,ċentru tal,6
centre,expensive,6
cheap,cheap price,6
19:30,8 jekk,6
19:00,għal 2,6
11:30,Ġimgħa,6
centre,fiċ ċentru,6
sunday,xemx .,6
centre,ċentru tal,6
centre,fiċ ċentru,6
moderate,moderate range,6
centre,ċentru jekk,6
centre,ċentru tal,6
indian,wieħed,6
indian,6,6
centre,fiċ ċentru,6
british,għali,6
indian,l ikel,6
moderate,moderate range,6
expensive,expensive price,6
centre,ċentru jekk,6
international,internazzjonali .,6
14:45,miljun,6
centre,fiċ ċentru,6
expensive,expensive place,6
centre,waħda,6
moderate,moderate price,6
centre,expensive,6
centre,expensive,6
meghna,fuq,6
six,sitta li,6
british,spiża,6
centre,fiċ ċentru,6
indian,xi ħaġa,6
2,2 għall,6
centre,fiċ ċentru,6
centre,fiċ ċentru,6
east,canapes,6
12:30,taħżen,6
centre,taċ ċentru,6
13:00,fuq il,6
cotto,6 snin,6
cheap,cheap range,6
centre,taċ ċentru,6
allenbell,4 ġeneri,6
expensive,expensive price,6
3,3 ijiem,6
17:00,qarrej,6
acorn,ġenb u,6
19:30,Ġimgħa,6
10:15,KE Nru,6
11:30,Ġimgħa,6
12:30,Ġimgħa,6
17:30,każinò,6
13:00,twelid,6
el shaddai,to elatyaddai,6
17:30,twelid,6
7:15,f'7 ta',6
20:00,Ġimgħa,6
7,twelid,6
monday,fuq il,6
21:30,Ġimgħa,6
monday,annimali,6
monday,fuq il,6
any,tuesday,6
sunday,Tluq,6
friday,train to,6
sunday,xemx i,6
saturday,ajru,6
21:30,Ġimgħa,6
tuesday,baħar,6
19:30,twelid,6
monday,il ħin,6
18:00,Ġimgħa,6
wednesday,leicester,6
18:30,Ġimgħa,6
14:00,twelid,6
17:00,Ġimgħa,6
13:00,Ġimgħa,6
monday,imħabba,6
17:30,Ġimgħa,6
monday,Marzu,6
17:00,twelid,6
saturday,baħar,6
norwich,u nies,6
8,8 seats,6
monday,tojlits,6
14:30,Ġimgħa,6
monday,ikel,6
15:30,Ġimgħa,6
19:00,r rota,6
tuesday,trasport,6
15:30,Ġimgħa,6
19:45,kliewi,6
12:00,kliewi,6
